index,x,exact,qtt,abs_error
31,0.2343750000000000,1.0275917793018812,1.0275917793018814,0.0000000000000002
32,0.2421875000000000,1.0294710224685764,1.0294710224685764,0.0000000000000000
33,0.2500000000000000,1.0314130998795732,1.0314130998795732,0.0000000000000000
34,0.2578125000000000,1.0334181300704730,1.0334181300704730,0.0000000000000000
35,0.2656250000000000,1.0354862354192289,1.0354862354192291,0.0000000000000002
36,0.2734375000000000,1.0376175421536165,1.0376175421536167,0.0000000000000002
37,0.2812500000000000,1.0398121803589364,1.0398121803589364,0.0000000000000000
38,0.2890625000000000,1.0420702839859561,1.0420702839859561,0.0000000000000000
39,0.2968750000000000,1.0443919908590844,1.0443919908590844,0.0000000000000000
40,0.3046875000000000,1.0467774426847836,1.0467774426847836,0.0000000000000000
41,0.3125000000000000,1.0492267850602190,1.0492267850602190,0.0000000000000000
42,0.3203125000000000,1.0517401674821460,1.0517401674821460,0.0000000000000000
43,0.3281250000000000,1.0543177433560333,1.0543177433560333,0.0000000000000000
44,0.3359375000000000,1.0569596700054276,1.0569596700054276,0.0000000000000000
45,0.3437500000000000,1.0596661086815546,1.0596661086815544,0.0000000000000002
46,0.3515625000000000,1.0624372245731621,1.0624372245731621,0.0000000000000000
47,0.3593750000000000,1.0652731868166019,1.0652731868166019,0.0000000000000000
48,0.3671875000000000,1.0681741685061530,1.0681741685061530,0.0000000000000000
49,0.3750000000000000,1.0711403467045868,1.0711403467045866,0.0000000000000002
50,0.3828125000000000,1.0741719024539735,1.0741719024539738,0.0000000000000002
51,0.3906250000000000,1.0772690207867337,1.0772690207867339,0.0000000000000002
52,0.3984375000000000,1.0804318907369297,1.0804318907369299,0.0000000000000002
53,0.4062500000000000,1.0836607053518053,1.0836607053518055,0.0000000000000002
54,0.4140625000000000,1.0869556617035672,1.0869556617035674,0.0000000000000002
55,0.4218750000000000,1.0903169609014141,1.0903169609014145,0.0000000000000004
56,0.4296875000000000,1.0937448081038113,1.0937448081038115,0.0000000000000002
57,0.4375000000000000,1.0972394125310125,1.0972394125310125,0.0000000000000000
58,0.4453125000000000,1.1008009874778300,1.1008009874778302,0.0000000000000002
59,0.4531250000000000,1.1044297503266525,1.1044297503266525,0.0000000000000000
60,0.4609375000000000,1.1081259225607141,1.1081259225607143,0.0000000000000002
61,0.4687500000000000,1.1118897297776122,1.1118897297776122,0.0000000000000000
62,0.4765625000000000,1.1157214017030768,1.1157214017030768,0.0000000000000000
63,0.4843750000000000,1.1196211722049920,1.1196211722049920,0.0000000000000000
64,0.4921875000000000,1.1235892793076703,1.1235892793076703,0.0000000000000000
65,0.5000000000000000,1.1276259652063807,1.1276259652063807,0.0000000000000000
66,0.5078125000000000,1.1317314762821311,1.1317314762821311,0.0000000000000000
67,0.5156250000000000,1.1359060631167057,1.1359060631167057,0.0000000000000000
68,0.5234375000000000,1.1401499805079602,1.1401499805079605,0.0000000000000002
69,0.5312500000000000,1.1444634874853736,1.1444634874853736,0.0000000000000000
70,0.5390625000000000,1.1488468473258568,1.1488468473258568,0.0000000000000000
71,0.5468750000000000,1.1533003275698237,1.1533003275698239,0.0000000000000002
72,0.5546875000000000,1.1578242000375192,1.1578242000375192,0.0000000000000000
73,0.5625000000000000,1.1624187408456108,1.1624187408456108,0.0000000000000000
74,0.5703125000000000,1.1670842304240407,1.1670842304240410,0.0000000000000002
75,0.5781250000000000,1.1718209535331430,1.1718209535331430,0.0000000000000000
76,0.5859375000000000,1.1766291992810229,1.1766291992810229,0.0000000000000000
77,0.5937500000000000,1.1815092611412037,1.1815092611412037,0.0000000000000000
78,0.6015625000000000,1.1864614369705386,1.1864614369705386,0.0000000000000000
79,0.6093750000000000,1.1914860290273905,1.1914860290273905,0.0000000000000000
80,0.6171875000000000,1.1965833439900806,1.1965833439900804,0.0000000000000002
81,0.6250000000000000,1.2017536929756063,1.2017536929756061,0.0000000000000002
82,0.6328125000000000,1.2069973915586309,1.2069973915586309,0.0000000000000000
83,0.6406250000000000,1.2123147597907449,1.2123147597907449,0.0000000000000000
84,0.6484375000000000,1.2177061222199996,1.2177061222199996,0.0000000000000000
85,0.6562500000000000,1.2231718079107170,1.2231718079107170,0.0000000000000000
86,0.6640625000000000,1.2287121504635741,1.2287121504635743,0.0000000000000002
87,0.6718750000000000,1.2343274880359645,1.2343274880359645,0.0000000000000000
88,0.6796875000000000,1.2400181633626370,1.2400181633626370,0.0000000000000000
89,0.6875000000000000,1.2457845237766163,1.2457845237766163,0.0000000000000000
90,0.6953125000000000,1.2516269212304014,1.2516269212304016,0.0000000000000002
91,0.7031250000000000,1.2575457123174476,1.2575457123174478,0.0000000000000002
92,0.7109375000000000,1.2635412582939307,1.2635412582939309,0.0000000000000002
93,0.7187500000000000,1.2696139251007981,1.2696139251007981,0.0000000000000000
94,0.7265625000000000,1.2757640833861017,1.2757640833861019,0.0000000000000002
95,0.7343750000000000,1.2819921085276231,1.2819921085276231,0.0000000000000000
96,0.7421875000000000,1.2882983806557833,1.2882983806557833,0.0000000000000000
