k_index,t_index,source_x_index,k,t,analytic_re,analytic_im,qtt_re,qtt_im,abs_error
2,11,34,-1.5257812500000001,0.1587301587301587,-0.0000000000000000,0.0000000000000000,-0.0000000000000010,0.0000000000000007,0.0000000000000013
2,12,34,-1.5257812500000001,0.1746031746031746,-0.0000000000000000,0.0000000000000000,-0.0000000000000013,0.0000000000000008,0.0000000000000015
2,13,34,-1.5257812500000001,0.1904761904761905,-0.0000000000000000,0.0000000000000000,-0.0000000000000004,-0.0000000000000015,0.0000000000000016
2,14,34,-1.5257812500000001,0.2063492063492063,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000011,0.0000000000000012
2,15,34,-1.5257812500000001,0.2222222222222222,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,-0.0000000000000008,0.0000000000000008
2,16,34,-1.5257812500000001,0.2380952380952381,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,-0.0000000000000012,0.0000000000000012
2,17,34,-1.5257812500000001,0.2539682539682540,0.0000000000000000,0.0000000000000000,-0.0000000000000002,-0.0000000000000014,0.0000000000000014
2,18,34,-1.5257812500000001,0.2698412698412698,0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000009,0.0000000000000010
2,19,34,-1.5257812500000001,0.2857142857142857,0.0000000000000000,0.0000000000000000,0.0000000000000004,-0.0000000000000006,0.0000000000000007
2,20,34,-1.5257812500000001,0.3015873015873016,0.0000000000000000,0.0000000000000000,0.0000000000000004,-0.0000000000000006,0.0000000000000007
2,21,34,-1.5257812500000001,0.3174603174603174,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000003,0.0000000000000005
2,22,34,-1.5257812500000001,0.3333333333333333,0.0000000000000000,0.0000000000000000,0.0000000000000006,0.0000000000000003,0.0000000000000007
2,23,34,-1.5257812500000001,0.3492063492063492,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000003,0.0000000000000004
2,24,34,-1.5257812500000001,0.3650793650793651,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000008,0.0000000000000008
2,25,34,-1.5257812500000001,0.3809523809523809,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000019,0.0000000000000019
2,26,34,-1.5257812500000001,0.3968253968253968,0.0000000000000000,0.0000000000000000,0.0000000000000004,0.0000000000000009,0.0000000000000010
2,27,34,-1.5257812500000001,0.4126984126984127,0.0000000000000000,0.0000000000000000,0.0000000000000004,0.0000000000000001,0.0000000000000005
2,28,34,-1.5257812500000001,0.4285714285714285,-0.0000000000000000,0.0000000000000000,0.0000000000000007,0.0000000000000000,0.0000000000000007
2,29,34,-1.5257812500000001,0.4444444444444444,-0.0000000000000000,0.0000000000000000,-0.0000000000000001,0.0000000000000011,0.0000000000000011
2,30,34,-1.5257812500000001,0.4603174603174603,-0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000007,0.0000000000000009
2,31,34,-1.5257812500000001,0.4761904761904762,-0.0000000000000000,0.0000000000000000,-0.0000000000000004,0.0000000000000004,0.0000000000000006
2,32,34,-1.5257812500000001,0.4920634920634920,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,0.0000000000000000,0.0000000000000003
2,33,34,-1.5257812500000001,0.5079365079365079,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000014,0.0000000000000014
2,34,34,-1.5257812500000001,0.5238095238095237,-0.0000000000000000,0.0000000000000000,-0.0000000000000009,-0.0000000000000004,0.0000000000000010
