index,x,cosh_exact,cosh_qtt,factor_b_exact,factor_b_qtt,product_exact,product_raw,product_compressed,abs_error_raw,abs_error_compressed
18,0.1328125000000000,0.0176391601562500,0.0176391601562500,0.9706995284865960,0.9706995284865957,0.0171223244465714,0.0171223244465713,0.0171223244465714,0.0000000000000001,0.0000000000000001
19,0.1406250000000000,0.0197753906250000,0.0197753906250000,0.9864927707132337,0.9864927707132336,0.0195082798895928,0.0195082798895926,0.0195082798895927,0.0000000000000001,0.0000000000000001
20,0.1484375000000000,0.0220336914062500,0.0220336914062500,0.9962680007535027,0.9962680007535027,0.0219514616865243,0.0219514616865243,0.0219514616865243,0.0000000000000001,0.0000000000000000
21,0.1562500000000000,0.0244140625000000,0.0244140625000000,0.9999655856782489,0.9999655856782489,0.0244132223065979,0.0244132223065978,0.0244132223065978,0.0000000000000001,0.0000000000000001
22,0.1640625000000000,0.0269165039062500,0.0269165039062500,0.9975629686965886,0.9975629686965883,0.0268509075436521,0.0268509075436520,0.0268509075436520,0.0000000000000001,0.0000000000000001
23,0.1718750000000000,0.0295410156250000,0.0295410156250000,0.9890748067616226,0.9890748067616227,0.0292182743208389,0.0292182743208389,0.0292182743208389,0.0000000000000001,0.0000000000000001
24,0.1796875000000000,0.0322875976562500,0.0322875976562500,0.9745528811569866,0.9745528811569868,0.0314659713215360,0.0314659713215360,0.0314659713215360,0.0000000000000000,0.0000000000000000
25,0.1875000000000000,0.0351562500000000,0.0351562500000000,0.9540857816096938,0.9540857816096939,0.0335420782597158,0.0335420782597157,0.0335420782597162,0.0000000000000001,0.0000000000000004
26,0.1953125000000000,0.0381469726562500,0.0381469726562500,0.9277983658563156,0.9277983658563156,0.0353926988928343,0.0353926988928343,0.0353926988928345,0.0000000000000000,0.0000000000000002
27,0.2031250000000000,0.0412597656250000,0.0412597656250000,0.8958509979593657,0.8958509979593658,0.0369626022107258,0.0369626022107258,0.0369626022107259,0.0000000000000000,0.0000000000000001
28,0.2109375000000000,0.0444946289062500,0.0444946289062500,0.8584385700204732,0.8584385700204734,0.0381959056118729,0.0381959056118730,0.0381959056118731,0.0000000000000001,0.0000000000000002
29,0.2187500000000000,0.0478515625000000,0.0478515625000000,0.8157893132582970,0.8157893132582970,0.0390367933102115,0.0390367933102115,0.0390367933102117,0.0000000000000000,0.0000000000000002
30,0.2265625000000000,0.0513305664062500,0.0513305664062500,0.7681634057040947,0.7681634057040946,0.0394302627073452,0.0394302627073452,0.0394302627073456,0.0000000000000001,0.0000000000000004
31,0.2343750000000000,0.0549316406250000,0.0549316406250000,0.7158513850085791,0.7158513850085793,0.0393228910221998,0.0393228910221999,0.0393228910222002,0.0000000000000001,0.0000000000000005
32,0.2421875000000000,0.0586547851562500,0.0586547851562500,0.6591723760425913,0.6591723760425913,0.0386636140977130,0.0386636140977131,0.0386636140977134,0.0000000000000001,0.0000000000000003
33,0.2500000000000000,0.0625000000000000,0.0625000000000000,0.5984721441039564,0.5984721441039562,0.0374045090064973,0.0374045090064972,0.0374045090064977,0.0000000000000000,0.0000000000000004
34,0.2578125000000000,0.0664672851562500,0.0664672851562500,0.5341209856067664,0.5341209856067660,0.0355015718582622,0.0355015718582623,0.0355015718582627,0.0000000000000001,0.0000000000000005
35,0.2656250000000000,0.0705566406250000,0.0705566406250000,0.4665114691207459,0.4665114691207457,0.0329154820741933,0.0329154820741934,0.0329154820741938,0.0000000000000001,0.0000000000000006
36,0.2734375000000000,0.0747680664062500,0.0747680664062500,0.3960560405413001,0.3960560405412999,0.0296123443397884,0.0296123443397886,0.0296123443397890,0.0000000000000002,0.0000000000000006
37,0.2812500000000000,0.0791015625000000,0.0791015625000000,0.3231845069996869,0.3231845069996866,0.0255643994794674,0.0255643994794676,0.0255643994794678,0.0000000000000001,0.0000000000000004
38,0.2890625000000000,0.0835571289062500,0.0835571289062500,0.2483414148625013,0.2483414148625010,0.0207506956144265,0.0207506956144266,0.0207506956144268,0.0000000000000001,0.0000000000000003
39,0.2968750000000000,0.0881347656250000,0.0881347656250000,0.1719833378157536,0.1719833378157535,0.0151577111697966,0.0151577111697968,0.0151577111697969,0.0000000000000001,0.0000000000000002
40,0.3046875000000000,0.0928344726562500,0.0928344726562500,0.0945760915773460,0.0945760915773459,0.0087799215874721,0.0087799215874723,0.0087799215874723,0.0000000000000002,0.0000000000000002
41,0.3125000000000000,0.0976562500000000,0.0976562500000000,0.0165918922293479,0.0165918922293479,0.0016203019755223,0.0016203019755223,0.0016203019755223,0.0000000000000000,0.0000000000000001
42,0.3203125000000000,0.1026000976562500,0.1026000976562500,-0.0614935244945859,-0.0614935244945859,-0.0063092416183715,-0.0063092416183716,-0.0063092416183716,0.0000000000000001,0.0000000000000001
43,0.3281250000000000,0.1076660156250000,0.1076660156250000,-0.1392038053931213,-0.1392038053931212,-0.0149875190865153,-0.0149875190865154,-0.0149875190865157,0.0000000000000001,0.0000000000000004
44,0.3359375000000000,0.1128540039062500,0.1128540039062500,-0.2160648857479577,-0.2160648857479576,-0.0243837874602035,-0.0243837874602037,-0.0243837874602041,0.0000000000000002,0.0000000000000006
45,0.3437500000000000,0.1181640625000000,0.1181640625000000,-0.2916078813138529,-0.2916078813138528,-0.0344575719130627,-0.0344575719130629,-0.0344575719130633,0.0000000000000002,0.0000000000000007
46,0.3515625000000000,0.1235961914062500,0.1235961914062500,-0.3653719487056276,-0.3653719487056275,-0.0451585813066953,-0.0451585813066956,-0.0451585813066961,0.0000000000000003,0.0000000000000008
47,0.3593750000000000,0.1291503906250000,0.1291503906250001,-0.4369070967326126,-0.4369070967326125,-0.0564267222098516,-0.0564267222098519,-0.0564267222098526,0.0000000000000003,0.0000000000000010
48,0.3671875000000000,0.1348266601562500,0.1348266601562500,-0.5057769315302397,-0.5057769315302395,-0.0681922144622986,-0.0681922144622989,-0.0681922144622998,0.0000000000000004,0.0000000000000012
49,0.3750000000000000,0.1406250000000000,0.1406250000000000,-0.5715613187423437,-0.5715613187423439,-0.0803758104481421,-0.0803758104481422,-0.0803758104481429,0.0000000000000002,0.0000000000000008
50,0.3828125000000000,0.1465454101562500,0.1465454101562500,-0.6338589465137663,-0.6338589465137663,-0.0928891192980684,-0.0928891192980686,-0.0928891192980692,0.0000000000000002,0.0000000000000008
51,0.3906250000000000,0.1525878906250000,0.1525878906250000,-0.6922897736579516,-0.6922897736579516,-0.1056350362637255,-0.1056350362637259,-0.1056350362637267,0.0000000000000003,0.0000000000000012
52,0.3984375000000000,0.1587524414062500,0.1587524414062500,-0.7464973480647046,-0.7464973480647046,-0.1185082765085630,-0.1185082765085636,-0.1185082765085644,0.0000000000000006,0.0000000000000014
53,0.4062500000000000,0.1650390625000000,0.1650390625000000,-0.7961509812048658,-0.7961509812048659,-0.1313960115465062,-0.1313960115465065,-0.1313960115465074,0.0000000000000004,0.0000000000000012
54,0.4140625000000000,0.1714477539062500,0.1714477539062500,-0.8409477654665337,-0.8409477654665336,-0.1441786055417171,-0.1441786055417176,-0.1441786055417184,0.0000000000000005,0.0000000000000013
55,0.4218750000000000,0.1779785156250000,0.1779785156250000,-0.8806144220162487,-0.8806144220162486,-0.1567304476684193,-0.1567304476684198,-0.1567304476684208,0.0000000000000005,0.0000000000000016
56,0.4296875000000000,0.1846313476562500,0.1846313476562500,-0.9149089679124266,-0.9149089679124265,-0.1689208757284601,-0.1689208757284607,-0.1689208757284618,0.0000000000000006,0.0000000000000017
