x_index,y_index,x,y,source_u_periodic,source_v,source_exact,periodic_exact,periodic_qtt,periodic_abs_error,antiperiodic_exact,antiperiodic_qtt,antiperiodic_abs_error,open_exact,open_qtt,open_abs_error
36,64,35,63,34,63,0.1828034009992464,0.3025020413199703,0.3025020413199708,0.0000000000000005,-0.3025020413199703,-0.3025020413199708,0.0000000000000005,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,1,36,0,36,0,0.0216457095436379,0.0216457095436379,0.0216457095436390,0.0000000000000011,0.0216457095436379,0.0216457095436390,0.0000000000000011,0.0216457095436379,0.0216457095436390,0.0000000000000011
37,2,36,1,37,1,-0.0239836272838917,-0.1324026945308105,-0.1324026945308101,0.0000000000000004,-0.1324026945308105,-0.1324026945308101,0.0000000000000004,-0.1324026945308105,-0.1324026945308101,0.0000000000000004
37,3,36,2,38,2,-0.0690674874601113,-0.2730449958936231,-0.2730449958936225,0.0000000000000006,-0.2730449958936231,-0.2730449958936225,0.0000000000000006,-0.2730449958936231,-0.2730449958936225,0.0000000000000006
37,4,36,3,39,3,-0.1120806675746216,-0.3951582002305931,-0.3951582002305929,0.0000000000000002,-0.3951582002305931,-0.3951582002305929,0.0000000000000002,-0.3951582002305931,-0.3951582002305929,0.0000000000000002
37,5,36,4,40,4,-0.1517135492372679,-0.4951670149309041,-0.4951670149309043,0.0000000000000002,-0.4951670149309041,-0.4951670149309043,0.0000000000000002,-0.4951670149309041,-0.4951670149309043,0.0000000000000002
37,6,36,5,41,5,-0.1869191202917197,-0.5712849051216113,-0.5712849051216117,0.0000000000000003,-0.5712849051216113,-0.5712849051216117,0.0000000000000003,-0.5712849051216113,-0.5712849051216117,0.0000000000000003
37,7,36,6,42,6,-0.2169486262138171,-0.6236022092269090,-0.6236022092269086,0.0000000000000004,-0.6236022092269090,-0.6236022092269086,0.0000000000000004,-0.6236022092269090,-0.6236022092269086,0.0000000000000004
37,8,36,7,43,7,-0.2413745257845288,-0.6540143587078979,-0.6540143587078979,0.0000000000000000,-0.6540143587078979,-0.6540143587078979,0.0000000000000000,-0.6540143587078979,-0.6540143587078979,0.0000000000000000
37,9,36,8,44,8,-0.2600999248996375,-0.6659970000092854,-0.6659970000092859,0.0000000000000004,-0.6659970000092854,-0.6659970000092859,0.0000000000000004,-0.6659970000092854,-0.6659970000092859,0.0000000000000004
37,10,36,9,45,9,-0.2733541933589033,-0.6642479787327762,-0.6642479787327763,0.0000000000000001,-0.6642479787327762,-0.6642479787327763,0.0000000000000001,-0.6642479787327762,-0.6642479787327763,0.0000000000000001
37,11,36,10,46,10,-0.2816750111519254,-0.6542275833893970,-0.6542275833893973,0.0000000000000003,-0.6542275833893970,-0.6542275833893973,0.0000000000000003,-0.6542275833893970,-0.6542275833893973,0.0000000000000003
37,12,36,11,47,11,-0.2858776222069913,-0.6416371740526986,-0.6416371740526987,0.0000000000000001,-0.6416371740526986,-0.6416371740526987,0.0000000000000001,-0.6416371740526986,-0.6416371740526987,0.0000000000000001
37,13,36,12,48,12,-0.2870125742738173,-0.6318815885208182,-0.6318815885208184,0.0000000000000002,-0.6318815885208182,-0.6318815885208184,0.0000000000000002,-0.6318815885208182,-0.6318815885208184,0.0000000000000002
37,14,36,13,49,13,-0.2863136742418907,-0.6295620719578771,-0.6295620719578766,0.0000000000000004,-0.6295620719578771,-0.6295620719578766,0.0000000000000004,-0.6295620719578771,-0.6295620719578766,0.0000000000000004
37,15,36,14,50,14,-0.2851382713570256,-0.6380437992943586,-0.6380437992943586,0.0000000000000000,-0.6380437992943586,-0.6380437992943586,0.0000000000000000,-0.6380437992943586,-0.6380437992943586,0.0000000000000000
37,16,36,15,51,15,-0.2849022816962772,-0.6591355838993793,-0.6591355838993787,0.0000000000000007,-0.6591355838993793,-0.6591355838993787,0.0000000000000007,-0.6591355838993793,-0.6591355838993787,0.0000000000000007
37,17,36,16,52,16,-0.2870125742738171,-0.6929096493834650,-0.6929096493834650,0.0000000000000000,-0.6929096493834650,-0.6929096493834650,0.0000000000000000,-0.6929096493834650,-0.6929096493834650,0.0000000000000000
37,18,36,17,53,17,-0.2927994442749695,-0.7376772211724509,-0.7376772211724505,0.0000000000000004,-0.7376772211724509,-0.7376772211724505,0.0000000000000004,-0.7376772211724509,-0.7376772211724505,0.0000000000000004
37,19,36,18,54,18,-0.3034518980765170,-0.7901222150557090,-0.7901222150557089,0.0000000000000001,-0.7901222150557090,-0.7901222150557089,0.0000000000000001,-0.7901222150557090,-0.7901222150557089,0.0000000000000001
37,20,36,19,55,19,-0.3199583679166844,-0.8455816226763521,-0.8455816226763524,0.0000000000000003,-0.8455816226763521,-0.8455816226763524,0.0000000000000003,-0.8455816226763521,-0.8455816226763524,0.0000000000000003
37,21,36,20,56,20,-0.3430552654198129,-0.8984484973690924,-0.8984484973690932,0.0000000000000008,-0.8984484973690924,-0.8984484973690932,0.0000000000000008,-0.8984484973690924,-0.8984484973690932,0.0000000000000008
37,22,36,21,57,21,-0.3731854806772810,-0.9426628218902605,-0.9426628218902600,0.0000000000000006,-0.9426628218902605,-0.9426628218902600,0.0000000000000006,-0.9426628218902605,-0.9426628218902600,0.0000000000000006
37,23,36,22,58,22,-0.4104685488748907,-0.9722479077843036,-0.9722479077843041,0.0000000000000006,-0.9722479077843036,-0.9722479077843041,0.0000000000000006,-0.9722479077843036,-0.9722479077843041,0.0000000000000006
37,24,36,23,59,23,-0.4546837543461047,-0.9818459922485049,-0.9818459922485049,0.0000000000000000,-0.9818459922485049,-0.9818459922485049,0.0000000000000000,-0.9818459922485049,-0.9818459922485049,0.0000000000000000
37,25,36,24,60,24,-0.5052669398305416,-0.9672067060861858,-0.9672067060861856,0.0000000000000001,-0.9672067060861858,-0.9672067060861856,0.0000000000000001,-0.9672067060861858,-0.9672067060861856,0.0000000000000001
37,26,36,25,61,25,-0.5613212559708218,-0.9255860856038802,-0.9255860856038801,0.0000000000000001,-0.9255860856038802,-0.9255860856038801,0.0000000000000001,-0.9255860856038802,-0.9255860856038801,0.0000000000000001
37,27,36,26,62,26,-0.6216415432197252,-0.8560214482682091,-0.8560214482682089,0.0000000000000002,-0.8560214482682091,-0.8560214482682089,0.0000000000000002,-0.8560214482682091,-0.8560214482682089,0.0000000000000002
37,28,36,27,63,27,-0.6847515062843665,-0.7594580885908269,-0.7594580885908271,0.0000000000000002,-0.7594580885908269,-0.7594580885908271,0.0000000000000002,-0.7594580885908269,-0.7594580885908271,0.0000000000000002
37,29,36,28,0,28,-0.7489523405294605,-0.6387164615522802,-0.6387164615522805,0.0000000000000002,0.6387164615522802,0.6387164615522805,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,30,36,29,1,29,-0.8123810197271621,-0.4983022117430433,-0.4983022117430433,0.0000000000000000,0.4983022117430433,0.4983022117430433,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,31,36,30,2,30,-0.8730760725667047,-0.3440748986895191,-0.3440748986895195,0.0000000000000003,0.3440748986895191,0.3440748986895195,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,32,36,31,3,31,-0.9290483762052199,-0.1828034009992461,-0.1828034009992465,0.0000000000000004,0.1828034009992461,0.1828034009992465,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,33,36,32,4,32,-0.9783542904563620,-0.0216457095436377,-0.0216457095436390,0.0000000000000012,0.0216457095436377,0.0216457095436390,0.0000000000000012,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,34,36,33,5,33,-1.0191683539560885,0.1324026945308105,0.1324026945308101,0.0000000000000004,-0.1324026945308105,-0.1324026945308101,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,35,36,34,6,34,-1.0498527678633418,0.2730449958936233,0.2730449958936225,0.0000000000000008,-0.2730449958936233,-0.2730449958936225,0.0000000000000008,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,36,36,35,7,35,-1.0690210033068304,0.3951582002305932,0.3951582002305929,0.0000000000000003,-0.3951582002305932,-0.3951582002305929,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,37,36,36,8,36,-1.0755930817485546,0.4951670149309040,0.4951670149309043,0.0000000000000003,-0.4951670149309040,-0.4951670149309043,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,38,36,37,9,37,-1.0688403846400749,0.5712849051216117,0.5712849051216117,0.0000000000000000,-0.5712849051216117,-0.5712849051216117,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,39,36,38,10,38,-1.0484182385163625,0.6236022092269089,0.6236022092269086,0.0000000000000003,-0.6236022092269089,-0.6236022092269086,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,40,36,39,11,39,-1.0143849791472659,0.6540143587078977,0.6540143587078979,0.0000000000000002,-0.6540143587078977,-0.6540143587078979,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,41,36,40,12,40,-0.9672067060861853,0.6659970000092855,0.6659970000092859,0.0000000000000003,-0.6659970000092855,-0.6659970000092859,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,42,36,41,13,41,-0.9077474775225489,0.6642479787327761,0.6642479787327763,0.0000000000000002,-0.6642479787327761,-0.6642479787327763,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,43,36,42,14,42,-0.8372452441715278,0.6542275833893976,0.6542275833893973,0.0000000000000002,-0.6542275833893976,-0.6542275833893973,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,44,36,43,15,43,-0.7572743590329891,0.6416371740526985,0.6416371740526987,0.0000000000000002,-0.6416371740526985,-0.6416371740526987,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,45,36,44,16,44,-0.6696960066389075,0.6318815885208179,0.6318815885208184,0.0000000000000006,-0.6318815885208179,-0.6318815885208184,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,46,36,45,17,45,-0.5765983514963529,0.6295620719578769,0.6295620719578766,0.0000000000000003,-0.6295620719578769,-0.6295620719578766,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,47,36,46,18,46,-0.4802285933731541,0.6380437992943585,0.6380437992943586,0.0000000000000001,-0.6380437992943585,-0.6380437992943586,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,48,36,47,19,47,-0.3829194220258381,0.6591355838993795,0.6591355838993787,0.0000000000000009,-0.6591355838993795,-0.6591355838993787,0.0000000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,49,36,48,20,48,-0.2870125742738173,0.6929096493834650,0.6929096493834650,0.0000000000000000,-0.6929096493834650,-0.6929096493834650,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,50,36,49,21,49,-0.1947823039454092,0.7376772211724506,0.7376772211724505,0.0000000000000001,-0.7376772211724506,-0.7376772211724505,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,51,36,50,22,50,-0.1083615760603886,0.7901222150557090,0.7901222150557089,0.0000000000000001,-0.7901222150557090,-0.7901222150557089,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,52,36,51,23,51,-0.0296736906622224,0.8455816226763523,0.8455816226763524,0.0000000000000001,-0.8455816226763523,-0.8455816226763524,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,53,36,52,24,52,0.0396281669452769,0.8984484973690925,0.8984484973690932,0.0000000000000007,-0.8984484973690925,-0.8984484973690932,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,54,36,53,25,53,0.0982112561487167,0.9426628218902598,0.9426628218902600,0.0000000000000001,-0.9426628218902598,-0.9426628218902600,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,55,36,54,26,54,0.1451016841447113,0.9722479077843035,0.9722479077843041,0.0000000000000007,-0.9722479077843035,-0.9722479077843041,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,56,36,55,27,55,0.1797095298175408,0.9818459922485049,0.9818459922485049,0.0000000000000000,-0.9818459922485049,-0.9818459922485049,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,57,36,56,28,56,0.2018398413560057,0.9672067060861852,0.9672067060861856,0.0000000000000004,-0.9672067060861852,-0.9672067060861856,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,58,36,57,29,57,0.2116891973919151,0.9255860856038799,0.9255860856038801,0.0000000000000002,-0.9255860856038799,-0.9255860856038801,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,59,36,58,30,58,0.2098280690828201,0.8560214482682089,0.8560214482682089,0.0000000000000000,-0.8560214482682089,-0.8560214482682089,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,60,36,59,31,59,0.1971697580639884,0.7594580885908271,0.7594580885908271,0.0000000000000000,-0.7594580885908271,-0.7594580885908271,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,61,36,60,32,60,0.1749271919818263,0.6387164615522805,0.6387164615522805,0.0000000000000000,-0.6387164615522805,-0.6387164615522805,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,62,36,61,33,61,0.1445593160050468,0.4983022117430433,0.4983022117430433,0.0000000000000001,-0.4983022117430433,-0.4983022117430433,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,63,36,62,34,62,0.1077092078365256,0.3440748986895188,0.3440748986895195,0.0000000000000006,-0.3440748986895188,-0.3440748986895195,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
37,64,36,63,35,63,0.0661363504669771,0.1828034009992464,0.1828034009992465,0.0000000000000001,-0.1828034009992464,-0.1828034009992465,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,1,37,0,37,0,-0.0892459210324971,-0.0892459210324971,-0.0892459210324956,0.0000000000000015,-0.0892459210324971,-0.0892459210324956,0.0000000000000015,-0.0892459210324971,-0.0892459210324956,0.0000000000000015
38,2,37,1,38,1,-0.1324026945308105,-0.2347545649801404,-0.2347545649801400,0.0000000000000004,-0.2347545649801404,-0.2347545649801400,0.0000000000000004,-0.2347545649801404,-0.2347545649801400,0.0000000000000004
38,3,37,2,39,2,-0.1742567099650666,-0.3644809600491188,-0.3644809600491187,0.0000000000000001,-0.3644809600491188,-0.3644809600491187,0.0000000000000001,-0.3644809600491188,-0.3644809600491187,0.0000000000000001
38,4,37,3,40,3,-0.2134068850469820,-0.4738329334212507,-0.4738329334212511,0.0000000000000004,-0.4738329334212507,-0.4738329334212511,0.0000000000000004,-0.4738329334212507,-0.4738329334212511,0.0000000000000004
38,5,37,4,41,4,-0.2486920545034065,-0.5598668687751425,-0.5598668687751430,0.0000000000000006,-0.5598668687751425,-0.5598668687751430,0.0000000000000006,-0.5598668687751425,-0.5598668687751430,0.0000000000000006
38,6,37,5,42,5,-0.2792322863198693,-0.6214788632561894,-0.6214788632561893,0.0000000000000001,-0.6214788632561894,-0.6214788632561893,0.0000000000000001,-0.6214788632561894,-0.6214788632561893,0.0000000000000001
38,7,37,6,43,6,-0.3044581123427743,-0.6594390715377665,-0.6594390715377665,0.0000000000000000,-0.6594390715377665,-0.6594390715377665,0.0000000000000000,-0.6594390715377665,-0.6594390715377665,0.0000000000000000
38,8,37,7,44,7,-0.3241265940776814,-0.6762668640848186,-0.6762668640848187,0.0000000000000001,-0.6762668640848186,-0.6762668640848187,0.0000000000000001,-0.6762668640848186,-0.6762668640848187,0.0000000000000001
38,9,37,8,45,8,-0.3383236623198126,-0.6759581144525507,-0.6759581144525509,0.0000000000000002,-0.6759581144525507,-0.6759581144525509,0.0000000000000002,-0.6759581144525507,-0.6759581144525509,0.0000000000000002
38,10,37,9,46,9,-0.3474527080848591,-0.6635886383214077,-0.6635886383214079,0.0000000000000002,-0.6635886383214077,-0.6635886383214079,0.0000000000000002,-0.6635886383214077,-0.6635886383214079,0.0000000000000002
38,11,37,10,47,10,-0.3522099413571080,-0.6448284408487803,-0.6448284408487805,0.0000000000000002,-0.6448284408487803,-0.6448284408487805,0.0000000000000002,-0.6448284408487803,-0.6448284408487805,0.0000000000000002
38,12,37,11,48,11,-0.3535475526194982,-0.6254090733321006,-0.6254090733321013,0.0000000000000007,-0.6254090733321006,-0.6254090733321013,0.0000000000000007,-0.6254090733321006,-0.6254090733321013,0.0000000000000007
38,13,37,12,49,12,-0.3526261899570683,-0.6105903971489679,-0.6105903971489681,0.0000000000000002,-0.6105903971489679,-0.6105903971489681,0.0000000000000002,-0.6105903971489679,-0.6105903971489681,0.0000000000000002
38,14,37,13,50,13,-0.3507586832811566,-0.6046730586481777,-0.6046730586481777,0.0000000000000000,-0.6046730586481777,-0.6046730586481777,0.0000000000000000,-0.6046730586481777,-0.6046730586481777,0.0000000000000000
38,15,37,14,51,14,-0.3493472907355435,-0.6105989930560956,-0.6105989930560947,0.0000000000000009,-0.6105989930560956,-0.6105989930560947,0.0000000000000009,-0.6105989930560956,-0.6105989930560947,0.0000000000000009
38,16,37,15,52,15,-0.3498169973476017,-0.6296746422456987,-0.6296746422456985,0.0000000000000002,-0.6296746422456987,-0.6296746422456985,0.0000000000000002,-0.6296746422456987,-0.6296746422456985,0.0000000000000002
38,17,37,16,53,16,-0.3535475526194982,-0.6614409482612662,-0.6614409482612660,0.0000000000000002,-0.6614409482612662,-0.6614409482612660,0.0000000000000002,-0.6614409482612662,-0.6614409482612660,0.0000000000000002
38,18,37,17,54,17,-0.3618069859498665,-0.7037014871706887,-0.7037014871706888,0.0000000000000001,-0.7037014871706887,-0.7037014871706888,0.0000000000000001,-0.7037014871706887,-0.7037014871706888,0.0000000000000001
38,19,37,18,55,18,-0.3756892844933776,-0.7527064301643015,-0.7527064301643021,0.0000000000000006,-0.7527064301643015,-0.7527064301643021,0.0000000000000006,-0.7527064301643015,-0.7527064301643021,0.0000000000000006
38,20,37,19,56,19,-0.3960587593661400,-0.8034765393097467,-0.8034765393097467,0.0000000000000000,-0.8034765393097467,-0.8034765393097467,0.0000000000000000,-0.8034765393097467,-0.8034765393097467,0.0000000000000000
38,21,37,20,57,20,-0.4235033690754903,-0.8502392854285807,-0.8502392854285812,0.0000000000000004,-0.8502392854285807,-0.8502392854285812,0.0000000000000004,-0.8502392854285807,-0.8502392854285812,0.0000000000000004
38,22,37,21,58,21,-0.4582989235709472,-0.8869394595238735,-0.8869394595238741,0.0000000000000006,-0.8869394595238735,-0.8869394595238741,0.0000000000000006,-0.8869394595238735,-0.8869394595238741,0.0000000000000006
38,23,37,22,59,22,-0.5003856716677493,-0.9077801743767102,-0.9077801743767102,0.0000000000000000,-0.9077801743767102,-0.9077801743767102,0.0000000000000000,-0.9077801743767102,-0.9077801743767102,0.0000000000000000
38,24,37,23,60,23,-0.5493582949747682,-0.9077474775225494,-0.9077474775225489,0.0000000000000004,-0.9077474775225494,-0.9077474775225489,0.0000000000000004,-0.9077474775225494,-0.9077474775225489,0.0000000000000004
38,25,37,24,61,24,-0.6044698113321827,-0.8830731517807884,-0.8830731517807888,0.0000000000000004,-0.8830731517807884,-0.8830731517807888,0.0000000000000004,-0.8830731517807884,-0.8830731517807888,0.0000000000000004
38,26,37,25,62,25,-0.6646493501666817,-0.8315955486974972,-0.8315955486974973,0.0000000000000001,-0.8315955486974972,-0.8315955486974973,0.0000000000000001,-0.8315955486974972,-0.8315955486974973,0.0000000000000001
38,27,37,26,63,26,-0.7285332219363591,-0.7529870304138855,-0.7529870304138856,0.0000000000000001,-0.7529870304138855,-0.7529870304138856,0.0000000000000001,-0.7529870304138855,-0.7529870304138856,0.0000000000000001
38,28,37,27,0,27,-0.7945081847936757,-0.6488280352498138,-0.6488280352498130,0.0000000000000008,0.6488280352498138,0.6488280352498130,0.0000000000000008,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,29,37,28,1,28,-0.8607653337680251,-0.5225209469669942,-0.5225209469669945,0.0000000000000002,0.5225209469669942,0.5225209469669945,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,30,37,29,2,29,-0.9253626196097119,-0.3790507039412487,-0.3790507039412491,0.0000000000000003,0.3790507039412487,0.3790507039412491,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,31,37,30,3,30,-0.9862936621100029,-0.2246122480295430,-0.2246122480295434,0.0000000000000004,0.2246122480295430,0.2246122480295434,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,32,37,31,4,31,-1.0415602694757118,-0.0661363504669766,-0.0661363504669774,0.0000000000000008,0.0661363504669766,0.0661363504669774,0.0000000000000008,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,33,37,32,5,32,-1.0892459210324970,0.0892459210324970,0.0892459210324956,0.0000000000000015,-0.0892459210324970,-0.0892459210324956,0.0000000000000015,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,34,37,33,6,33,-1.1275874212030073,0.2347545649801406,0.2347545649801400,0.0000000000000006,-0.2347545649801406,-0.2347545649801400,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,35,37,34,7,34,-1.1550419903682971,0.3644809600491190,0.3644809600491187,0.0000000000000003,-0.3644809600491190,-0.3644809600491187,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,36,37,35,8,35,-1.1703472207791907,0.4738329334212505,0.4738329334212511,0.0000000000000006,-0.4738329334212505,-0.4738329334212511,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,37,37,36,9,36,-1.1725715870146931,0.5598668687751428,0.5598668687751430,0.0000000000000002,-0.5598668687751428,-0.5598668687751430,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,38,37,37,10,37,-1.1611535506682245,0.6214788632561894,0.6214788632561893,0.0000000000000001,-0.6214788632561894,-0.6214788632561893,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,39,37,38,11,38,-1.1359277246453197,0.6594390715377666,0.6594390715377665,0.0000000000000001,-0.6594390715377666,-0.6594390715377665,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,40,37,39,12,39,-1.0971370474404183,0.6762668640848187,0.6762668640848187,0.0000000000000000,-0.6762668640848187,-0.6762668640848187,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,41,37,40,13,40,-1.0454304435063602,0.6759581144525508,0.6759581144525509,0.0000000000000001,-0.6759581144525508,-0.6759581144525509,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,42,37,41,14,41,-0.9818459922485050,0.6635886383214077,0.6635886383214079,0.0000000000000002,-0.6635886383214077,-0.6635886383214079,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,43,37,42,15,42,-0.9077801743767102,0.6448284408487800,0.6448284408487805,0.0000000000000006,-0.6448284408487800,-0.6448284408487805,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,44,37,43,16,43,-0.8249442894454961,0.6254090733321006,0.6254090733321013,0.0000000000000007,-0.6254090733321006,-0.6254090733321013,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,45,37,44,17,44,-0.7353096223221587,0.6105903971489676,0.6105903971489681,0.0000000000000006,-0.6105903971489676,-0.6105903971489681,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,46,37,45,18,45,-0.6410433605356191,0.6046730586481776,0.6046730586481777,0.0000000000000001,-0.6046730586481776,-0.6046730586481777,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,47,37,46,19,46,-0.5444376127516720,0.6105989930560953,0.6105989930560947,0.0000000000000007,-0.6105989930560953,-0.6105989930560947,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,48,37,47,20,47,-0.4478341376771623,0.6296746422456989,0.6296746422456985,0.0000000000000004,-0.6296746422456989,-0.6296746422456985,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,49,37,48,21,48,-0.3535475526194984,0.6614409482612662,0.6614409482612660,0.0000000000000002,-0.6614409482612662,-0.6614409482612660,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,50,37,49,22,49,-0.2637898456203064,0.7037014871706883,0.7037014871706888,0.0000000000000006,-0.7037014871706883,-0.7037014871706888,0.0000000000000006,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,51,37,50,23,50,-0.1805989624772492,0.7527064301643018,0.7527064301643021,0.0000000000000002,-0.7527064301643018,-0.7527064301643021,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,52,37,51,24,51,-0.1057740821116779,0.8034765393097466,0.8034765393097467,0.0000000000000001,-0.8034765393097466,-0.8034765393097467,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,53,37,52,25,52,-0.0408199367104005,0.8502392854285805,0.8502392854285812,0.0000000000000007,-0.8502392854285805,-0.8502392854285812,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,54,37,53,26,53,0.0130978132550504,0.8869394595238733,0.8869394595238741,0.0000000000000008,-0.8869394595238733,-0.8869394595238741,0.0000000000000008,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,55,37,54,27,54,0.0551845613518525,0.9077801743767100,0.9077801743767102,0.0000000000000002,-0.9077801743767100,-0.9077801743767102,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,56,37,55,28,55,0.0850349891888774,0.9077474775225489,0.9077474775225489,0.0000000000000000,-0.9077474775225489,-0.9077474775225489,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,57,37,56,29,56,0.1026369698543649,0.8830731517807882,0.8830731517807888,0.0000000000000007,-0.8830731517807882,-0.8830731517807888,0.0000000000000007,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,58,37,57,30,57,0.1083611031960551,0.8315955486974970,0.8315955486974973,0.0000000000000003,-0.8315955486974970,-0.8315955486974973,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,59,37,58,31,58,0.1029363903661863,0.7529870304138857,0.7529870304138856,0.0000000000000001,-0.7529870304138857,-0.7529870304138856,0.0000000000000001,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,60,37,59,32,59,0.0874130795546793,0.6488280352498139,0.6488280352498130,0.0000000000000009,-0.6488280352498139,-0.6488280352498130,0.0000000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,61,37,60,33,60,0.0631141987432615,0.5225209469669940,0.5225209469669945,0.0000000000000004,-0.5225209469669940,-0.5225209469669945,0.0000000000000004,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,62,37,61,34,61,0.0315777161224970,0.3790507039412487,0.3790507039412491,0.0000000000000003,-0.3790507039412487,-0.3790507039412491,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,63,37,62,35,62,-0.0055083817067724,0.2246122480295433,0.2246122480295434,0.0000000000000002,-0.2246122480295433,-0.2246122480295434,0.0000000000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000
38,64,37,63,36,63,-0.0463755428035144,0.0661363504669771,0.0661363504669774,0.0000000000000003,-0.0661363504669771,-0.0661363504669774,0.0000000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000
39,1,38,0,38,0,-0.1944627912745024,-0.1944627912745024,-0.1944627912745017,0.0000000000000008,-0.1944627912745024,-0.1944627912745017,0.0000000000000008,-0.1944627912745024,-0.1944627912745017,0.0000000000000008
