x_index,y_index,x,y,exact,interleaved_qtt,grouped_qtt,interleaved_abs_error,grouped_abs_error
1,20,-2.0000000000000000,-1.4062500000000000,0.1363337007647098,0.1363337007647100,0.1363337007647098,0.0000000000000001,0.0000000000000000
1,21,-2.0000000000000000,-1.3750000000000000,0.1619208264742285,0.1619208264742286,0.1619208264742285,0.0000000000000001,0.0000000000000000
1,22,-2.0000000000000000,-1.3437500000000000,0.1873498392445357,0.1873498392445358,0.1873498392445356,0.0000000000000001,0.0000000000000001
1,23,-2.0000000000000000,-1.3125000000000000,0.2125959080761984,0.2125959080761985,0.2125959080761984,0.0000000000000001,0.0000000000000001
1,24,-2.0000000000000000,-1.2812500000000000,0.2376343806114353,0.2376343806114354,0.2376343806114353,0.0000000000000001,0.0000000000000000
1,25,-2.0000000000000000,-1.2500000000000000,0.2624408072067254,0.2624408072067255,0.2624408072067253,0.0000000000000002,0.0000000000000001
1,26,-2.0000000000000000,-1.2187500000000000,0.2869909648074701,0.2869909648074703,0.2869909648074701,0.0000000000000002,0.0000000000000000
1,27,-2.0000000000000000,-1.1875000000000000,0.3112608806013953,0.3112608806013955,0.3112608806013953,0.0000000000000001,0.0000000000000001
1,28,-2.0000000000000000,-1.1562500000000000,0.3352268554275953,0.3352268554275954,0.3352268554275953,0.0000000000000001,0.0000000000000001
1,29,-2.0000000000000000,-1.1250000000000000,0.3588654869183615,0.3588654869183616,0.3588654869183615,0.0000000000000001,0.0000000000000001
1,30,-2.0000000000000000,-1.0937500000000000,0.3821536923511970,0.3821536923511972,0.3821536923511969,0.0000000000000002,0.0000000000000001
1,31,-2.0000000000000000,-1.0625000000000000,0.4050687311887040,0.4050687311887041,0.4050687311887041,0.0000000000000001,0.0000000000000001
1,32,-2.0000000000000000,-1.0312500000000000,0.4275882272843320,0.4275882272843322,0.4275882272843320,0.0000000000000002,0.0000000000000000
1,33,-2.0000000000000000,-1.0000000000000000,0.4496901907323058,0.4496901907323059,0.4496901907323057,0.0000000000000001,0.0000000000000001
1,34,-2.0000000000000000,-0.9687500000000000,0.4713530393403946,0.4713530393403947,0.4713530393403946,0.0000000000000001,0.0000000000000000
1,35,-2.0000000000000000,-0.9375000000000000,0.4925556197045571,0.4925556197045573,0.4925556197045571,0.0000000000000002,0.0000000000000000
1,36,-2.0000000000000000,-0.9062500000000000,0.5132772278648814,0.5132772278648816,0.5132772278648814,0.0000000000000002,0.0000000000000000
1,37,-2.0000000000000000,-0.8750000000000000,0.5334976295226501,0.5334976295226503,0.5334976295226501,0.0000000000000002,0.0000000000000000
1,38,-2.0000000000000000,-0.8437500000000000,0.5531970797987903,0.5531970797987906,0.5531970797987904,0.0000000000000003,0.0000000000000001
1,39,-2.0000000000000000,-0.8125000000000000,0.5723563425144123,0.5723563425144123,0.5723563425144123,0.0000000000000000,0.0000000000000000
1,40,-2.0000000000000000,-0.7812500000000000,0.5909567089746122,0.5909567089746123,0.5909567089746122,0.0000000000000001,0.0000000000000000
1,41,-2.0000000000000000,-0.7500000000000000,0.6089800162371949,0.6089800162371952,0.6089800162371948,0.0000000000000003,0.0000000000000001
1,42,-2.0000000000000000,-0.7187500000000000,0.6264086648484790,0.6264086648484791,0.6264086648484790,0.0000000000000001,0.0000000000000000
1,43,-2.0000000000000000,-0.6875000000000000,0.6432256360288643,0.6432256360288645,0.6432256360288642,0.0000000000000002,0.0000000000000001
1,44,-2.0000000000000000,-0.6562500000000000,0.6594145082913820,0.6594145082913822,0.6594145082913819,0.0000000000000001,0.0000000000000001
1,45,-2.0000000000000000,-0.6250000000000000,0.6749594734769973,0.6749594734769974,0.6749594734769971,0.0000000000000001,0.0000000000000001
